#REKENINGNUMMER;YEAR_FEE;GROS_FEE;NET_FEE;BTW
975873709;2021;211.93;175.15;36.78
975874683;2021;43.13;35.64;7.49
975875108;2021;59.91;49.51;10.4
975875337;2021;224.82;185.8;39.02
975876112;2021;258.46;213.61;44.85
975880551;2021;112.08;92.62;19.46
975887823;2021;45.89;37.92;7.97
975888528;2021;72.97;60.3;12.67
975888668;2021;299.33;247.38;51.95
975905627;2021;104.76;86.58;18.18
975905880;2021;54.29;44.87;9.42
975908669;2021;96.64;79.87;16.77
975914642;2021;192.24;158.87;33.37
975942565;2021;65.44;54.09;11.35
975949772;2021;375.04;309.95;65.09
975956469;2021;375.2;310.09;65.11
975958909;2021;74.04;61.19;12.85
975976958;2021;187.54;154.99;32.55
975979477;2021;38.71;31.99;6.72
975985728;2021;13.3;10.99;2.31
975986015;2021;108.6;89.75;18.85
975998161;2021;108.5;89.67;18.83
976000911;2021;2.41;1.99;0.42
976001012;2021;64.41;53.23;11.18
976001845;2021;81.18;67.09;14.09
976003465;2021;133.69;110.49;23.2
976003996;2021;76.22;63;13.22
976004003;2021;75.61;62.48;13.13
976004313;2021;32.73;27.05;5.68
976005549;2021;569.87;470.97;98.9
976006103;2021;83.25;68.8;14.45
976009439;2021;976.15;806.74;169.41
976011255;2021;51.96;42.94;9.02
976013975;2021;49.96;41.29;8.67
976014122;2021;49.49;40.9;8.59
976014939;2021;85.23;70.44;14.79
976014955;2021;63.94;52.84;11.1
976015129;2021;180.71;149.35;31.36
976015145;2021;36.83;30.44;6.39
976015412;2021;483.46;399.56;83.9
976016095;2021;47.41;39.18;8.23
976016729;2021;366.91;303.23;63.68
976017768;2021;196.38;162.3;34.08
976017873;2021;184.01;152.07;31.94
976018799;2021;36.62;30.26;6.36
976019442;2021;51.46;42.52;8.94
976019493;2021;34.28;28.33;5.95
976020688;2021;123.11;101.74;21.37
976023954;2021;36.98;30.57;6.41
976025159;2021;309.14;255.49;53.65
976025183;2021;324.26;267.98;56.28
976025736;2021;86.33;71.34;14.99
976026007;2021;25.84;21.35;4.49
976026252;2021;228.56;188.89;39.67
976027895;2021;46.97;38.82;8.15
976028646;2021;603.38;498.66;104.72
976028867;2021;349.14;288.54;60.6
976029499;2021;133.66;110.46;23.2
976030055;2021;110.6;91.4;19.2
976030691;2021;116.69;96.43;20.26
976030888;2021;30.11;24.88;5.23
976031442;2021;54.66;45.17;9.49
976032198;2021;148.88;123.04;25.84
976033305;2021;56.46;46.66;9.8
976033569;2021;23.64;19.54;4.1
976033585;2021;48.62;40.19;8.43
976033690;2021;58.15;48.06;10.09
976037572;2021;45.7;37.77;7.93
976037661;2021;96.33;79.61;16.72
976039222;2021;47.23;39.04;8.19
976039516;2021;36.61;30.26;6.35
976040867;2021;290.71;240.26;50.45
976040964;2021;86.62;71.59;15.03
976041669;2021;110.36;91.21;19.15
976043459;2021;174;143.81;30.19
976043564;2021;32.51;26.87;5.64
976043750;2021;25.45;21.03;4.42
976045168;2021;42.95;35.5;7.45
976045311;2021;67.32;55.64;11.68
976046806;2021;32.09;26.52;5.57
976046857;2021;36.35;30.04;6.31
976047411;2021;55.32;45.72;9.6
976047683;2021;32.43;26.8;5.63
976049368;2021;30.41;25.13;5.28
976051257;2021;29.59;24.45;5.14
976051281;2021;34.85;28.8;6.05
976052326;2021;18.36;15.17;3.19
976053624;2021;119.08;98.42;20.66
976055503;2021;27.71;22.9;4.81
976055775;2021;60.93;50.36;10.57
976056232;2021;33.15;27.4;5.75
976056615;2021;114.09;94.29;19.8
976057476;2021;88.67;73.29;15.38
976058340;2021;28.4;23.47;4.93
976059525;2021;116.66;96.41;20.25
976059843;2021;33.25;27.48;5.77
976061570;2021;29.02;23.98;5.04
976062836;2021;28.04;23.17;4.87
976062909;2021;94.54;78.14;16.4
976063360;2021;50.38;41.63;8.75
976064995;2021;132.84;109.79;23.05
976065673;2021;43.3;35.79;7.51
976065908;2021;46.37;38.32;8.05
976066033;2021;72.35;59.79;12.56
976067064;2021;360.69;298.09;62.6
976067072;2021;41.17;34.02;7.15
976067765;2021;54.03;44.65;9.38
976067811;2021;83.46;68.98;14.48
976068273;2021;44.45;36.74;7.71
976069482;2021;39.15;32.35;6.8
976070820;2021;44.42;36.71;7.71
976070855;2021;26.69;22.06;4.63
976071134;2021;21.58;17.83;3.75
976071592;2021;45.33;37.46;7.87
976071738;2021;34.1;28.18;5.92
976072130;2021;36.66;30.3;6.36
976072602;2021;427.23;353.08;74.15
976073803;2021;51.14;42.26;8.88
976073870;2021;25.23;20.85;4.38
976075253;2021;86.4;71.4;15
976075873;2021;115.88;95.77;20.11
976075997;2021;32.89;27.18;5.71
976076497;2021;41.84;34.58;7.26
976076594;2021;23.7;19.59;4.11
976077019;2021;24.08;19.9;4.18
976077078;2021;25.2;20.83;4.37
976077167;2021;43.67;36.09;7.58
976077299;2021;25.64;21.19;4.45
976077396;2021;34.1;28.18;5.92
976078465;2021;54.21;44.81;9.4
976079046;2021;151.21;124.97;26.24
976079127;2021;24.94;20.61;4.33
976080745;2021;23.98;19.82;4.16
976081229;2021;31.28;25.85;5.43
976081822;2021;158.87;131.3;27.57
976081830;2021;41.65;34.43;7.22
976082756;2021;48.16;39.8;8.36
976084449;2021;44.84;37.06;7.78
976084503;2021;14.76;12.2;2.56
976085798;2021;11.78;9.73;2.05
976085852;2021;23.98;19.82;4.16
976087340;2021;77.91;64.39;13.52
976087987;2021;39.21;32.41;6.8
976088266;2021;108.32;89.52;18.8
976088398;2021;57.89;47.84;10.05
976089335;2021;19.9;16.45;3.45
976089688;2021;50.37;41.63;8.74
976090414;2021;36.6;30.25;6.35
976091038;2021;36.82;30.42;6.4
976091542;2021;13.22;10.92;2.3
976092980;2021;56.4;46.61;9.79
976094045;2021;22.89;18.92;3.97
976094487;2021;3.56;2.94;0.62
976097605;2021;25.88;21.39;4.49
976099527;2021;240.32;198.61;41.71
976099799;2021;18.66;15.42;3.24
976099802;2021;21.03;17.39;3.64
976100088;2021;28.57;23.61;4.96
976100282;2021;49.97;41.29;8.68
976100290;2021;29.69;24.54;5.15
976100444;2021;135.51;111.99;23.52
976101203;2021;40.11;33.14;6.97
976102382;2021;2.26;1.87;0.39
976102587;2021;28.16;23.27;4.89
976102730;2021;396.2;327.43;68.77
976103141;2021;69.54;57.48;12.06
976103354;2021;348.17;287.75;60.42
976103710;2021;83.91;69.35;14.56
976103893;2021;135.31;111.82;23.49
976103907;2021;42.43;35.07;7.36
976103966;2021;50.07;41.38;8.69
976104164;2021;2186.11;1806.71;379.4
976105411;2021;105.43;87.13;18.3
976105829;2021;69.39;57.35;12.04
976106779;2021;42.11;34.8;7.31
976106965;2021;43.64;36.07;7.57
976107090;2021;268.59;221.98;46.61
976107139;2021;68.88;56.92;11.96
976107392;2021;67.66;55.92;11.74
976107473;2021;373.15;308.39;64.76
976107562;2021;35.05;28.96;6.09
976108283;2021;40.57;33.53;7.04
976108755;2021;68.37;56.51;11.86
976108909;2021;130.11;107.53;22.58
976109077;2021;103.81;85.8;18.01
976109646;2021;16.17;13.36;2.81
976110083;2021;853.09;705.03;148.06
976111179;2021;2.68;2.22;0.46
976112361;2021;43.92;36.3;7.62
976112493;2021;9.31;7.69;1.62
976112787;2021;19.87;16.42;3.45
976112841;2021;59.58;49.24;10.34
976113201;2021;39.12;32.33;6.79
976113473;2021;12.09;9.99;2.1
976114119;2021;7.42;6.13;1.29
976114267;2021;10.49;8.67;1.82
976114445;2021;24.34;20.12;4.22
976114798;2021;3.63;3;0.63
976114984;2021;1;0.83;0.17
976115042;2021;0.25;0.21;0.04
976115069;2021;6.36;5.26;1.1
976115123;2021;1;0.83;0.17
976147165;2021;7.62;6.3;1.32
976147556;2021;18.79;15.53;3.26
976147629;2021;61.17;50.55;10.62
976147734;2021;99.35;82.1;17.25
976147912;2021;19.75;16.32;3.43
976148064;2021;61.67;50.97;10.7
976148226;2021;123.46;102.03;21.43
976148749;2021;17.9;14.79;3.11
976148765;2021;24.25;20.04;4.21
976148811;2021;20.53;16.97;3.56
976148870;2021;49.33;40.77;8.56
976148897;2021;27.24;22.51;4.73
976149427;2021;121.27;100.22;21.05
976150077;2021;22.06;18.24;3.82
976150719;2021;14.35;11.86;2.49
976150778;2021;55.91;46.21;9.7
976150875;2021;16.8;13.89;2.91
976151081;2021;16.79;13.88;2.91
976151669;2021;16.7;13.8;2.9
976151960;2021;27.17;22.45;4.72
976153157;2021;28.7;23.72;4.98
976153696;2021;15.72;12.99;2.73
976153742;2021;14.42;11.92;2.5
976153912;2021;135.14;111.68;23.46
976154994;2021;18.49;15.28;3.21
976155001;2021;19.99;16.52;3.47
976155044;2021;2.02;1.67;0.35
976155087;2021;2.53;2.09;0.44
976155435;2021;12.64;10.45;2.19
976156326;2021;11.09;9.17;1.92
976156768;2021;20.17;16.67;3.5
976157039;2021;11.79;9.74;2.05
976157470;2021;17.09;14.12;2.97
984702458;2021;533.55;440.95;92.6
984708278;2021;182.13;150.53;31.6
984708316;2021;14.03;11.6;2.43
984712178;2021;529.3;437.43;91.87
984712658;2021;540.12;446.38;93.74
984718664;2021;241.72;199.77;41.95
984726497;2021;76.5;63.22;13.28
984727507;2021;34.39;28.42;5.97
984727566;2021;84.24;69.63;14.61
984728813;2021;33.43;27.63;5.8
984729054;2021;425.63;351.76;73.87
984731733;2021;178.35;147.4;30.95
984732357;2021;66.01;54.55;11.46
984732454;2021;271.39;224.29;47.1
984739637;2021;34.68;28.66;6.02
984745084;2021;340.56;281.45;59.11
984749101;2021;283.48;234.27;49.21
984749578;2021;35.07;28.99;6.08
984751114;2021;35;28.93;6.07
984752544;2021;51.99;42.96;9.03
984761047;2021;94.82;78.36;16.46
984762833;2021;38.85;32.1;6.75
984762930;2021;355.05;293.42;61.63
984764658;2021;358.78;296.51;62.27
984764887;2021;53.95;44.59;9.36
984767665;2021;151.13;124.91;26.22
984769838;2021;71.78;59.32;12.46
