DATUM;OPEN;HIGH;LOW;KOERS
1993-07-27;;;;131.23000
1993-07-28;;;;130.63000
1993-07-29;;;;133.72000
1993-07-30;;;;136.62000
1993-08-02;;;;135.65000
1993-08-03;;;;134.42000
1993-08-04;;;;134.50000
1993-08-05;;;;134.78000
1993-08-06;;;;133.60000
1993-08-09;;;;135.40000
1993-08-10;;;;135.95000
1993-08-11;;;;138.30000
1993-08-12;;;;137.33000
1993-08-13;;;;138.08000
1993-08-16;;;;137.31000
1993-08-17;;;;137.59000
1993-08-18;;;;137.25000
1993-08-19;;;;135.60000
1993-08-20;;;;134.82000
1993-08-23;;;;135.17000
1993-08-24;;;;134.89000
1993-08-25;;;;135.59000
1993-08-26;;;;135.53000
1993-08-27;;;;136.02000
1993-08-30;;;;136.76000
1993-08-31;;;;137.14000
1993-09-01;;;;135.91000
1993-09-02;;;;134.84000
1993-09-03;;;;134.50000
1993-09-06;;;;133.50000
1993-09-07;;;;132.75000
1993-09-08;;;;131.78000
1993-09-09;;;;131.15000
1993-09-10;;;;130.89000
1993-09-13;;;;131.09000
1993-09-14;;;;130.93000
1993-09-15;;;;130.08000
1993-09-16;;;;130.27000
1993-09-17;;;;130.95000
1993-09-20;;;;130.28000
1993-09-21;;;;130.80000
1993-09-22;;;;130.30000
1993-09-23;;;;131.37000
1993-09-24;;;;131.10000
1993-09-27;;;;131.13000
1993-09-28;;;;130.86000
1993-09-29;;;;130.49000
1993-09-30;;;;131.57000
1993-10-01;;;;132.10000
1993-10-04;;;;131.90000
1993-10-05;;;;132.55000
1993-10-06;;;;133.31000
1993-10-07;;;;133.50000
1993-10-08;;;;133.57000
1993-10-11;;;;132.17000
1993-10-12;;;;131.56000
1993-10-13;;;;132.01000
1993-10-14;;;;132.85000
1993-10-15;;;;133.81000
1993-10-18;;;;135.06000
1993-10-19;;;;134.65000
1993-10-20;;;;134.75000
1993-10-21;;;;135.71000
1993-10-22;;;;136.42000
1993-10-25;;;;137.26000
1993-10-26;;;;136.34000
1993-10-27;;;;135.77000
1993-10-28;;;;135.47000
1993-10-29;;;;137.05000
1993-11-01;;;;137.78000
1993-11-02;;;;138.40000
1993-11-03;;;;136.87000
1993-11-04;;;;135.38000
1993-11-05;;;;134.38000
1993-11-08;;;;134.33000
1993-11-09;;;;133.99000
1993-11-10;;;;134.13000
1993-11-11;;;;134.83000
1993-11-12;;;;135.56000
1993-11-15;;;;134.85000
1993-11-16;;;;136.00000
1993-11-17;;;;135.47000
1993-11-18;;;;136.01000
1993-11-19;;;;135.26000
1993-11-22;;;;132.42000
1993-11-23;;;;132.53000
1993-11-24;;;;132.24000
1993-11-25;;;;132.75000
1993-11-26;;;;131.83000
1993-11-29;;;;129.21000
1993-11-30;;;;130.43000
1993-12-01;;;;133.52000
1993-12-02;;;;134.37000
1993-12-03;;;;134.48000
1993-12-06;;;;132.62000
1993-12-07;;;;133.24000
1993-12-08;;;;132.50000
1993-12-09;;;;133.71000
1993-12-10;;;;133.23000
1993-12-13;;;;134.44000
1993-12-14;;;;133.66000
1993-12-15;;;;133.58000
1993-12-16;;;;134.38000
1993-12-17;;;;135.23000
1993-12-20;;;;134.16000
1993-12-21;;;;133.84000
1993-12-22;;;;134.33000
1993-12-23;;;;134.18000
1993-12-24;;;;133.89000
1993-12-27;;;;133.90000
1993-12-28;;;;134.59000
1993-12-29;;;;136.10000
1993-12-30;;;;136.62000
1993-12-31;;;;136.88000
1994-01-03;;;;136.72000
1994-01-04;;;;136.72000
1994-01-05;;;;136.94000
1994-01-06;;;;137.48000
1994-01-07;;;;137.62000
1994-01-10;;;;139.27000
1994-01-11;;;;139.29000
1994-01-12;;;;138.59000
1994-01-13;;;;138.72000
1994-01-14;;;;140.40000
1994-01-17;;;;140.22000
1994-01-18;;;;140.22000
1994-01-19;;;;141.42000
1994-01-20;;;;141.14000
1994-01-21;;;;142.34000
1994-01-24;;;;139.91000
1994-01-25;;;;140.33000
1994-01-26;;;;141.51000
1994-01-27;;;;141.35000
1994-01-28;;;;142.05000
1994-01-31;;;;145.47000
1994-02-01;;;;145.94000
1994-02-02;;;;145.91000
1994-02-03;;;;145.53000
1994-02-04;;;;144.67000
1994-02-07;;;;143.84000
1994-02-08;;;;144.85000
1994-02-09;;;;144.17000
1994-02-10;;;;143.62000
1994-02-11;;;;144.14000
1994-02-14;;;;143.11000
1994-02-15;;;;142.87000
1994-02-16;;;;142.71000
1994-02-17;;;;142.24000
1994-02-18;;;;141.38000
1994-02-21;;;;141.10000
1994-02-22;;;;141.46000
1994-02-23;;;;142.18000
1994-02-24;;;;141.09000
1994-02-25;;;;140.76000
1994-02-28;;;;141.85000
1994-03-01;;;;141.76000
1994-03-02;;;;140.04000
1994-03-03;;;;140.05000
1994-03-04;;;;140.95000
1994-03-07;;;;141.34000
1994-03-08;;;;141.35000
1994-03-09;;;;140.03000
1994-03-10;;;;138.95000
1994-03-11;;;;138.88000
1994-03-14;;;;140.02000
1994-03-15;;;;140.80000
1994-03-16;;;;140.70000
1994-03-17;;;;140.89000
1994-03-18;;;;140.95000
1994-03-21;;;;139.88000
1994-03-22;;;;139.28000
1994-03-23;;;;138.70000
1994-03-24;;;;137.63000
1994-03-25;;;;136.72000
1994-03-28;;;;137.55000
1994-03-29;;;;136.85000
1994-03-30;;;;135.57000
1994-03-31;;;;134.50000
1994-04-01;;;;135.69000
1994-04-04;;;;134.79000
1994-04-05;;;;137.36000
1994-04-06;;;;138.17000
1994-04-07;;;;138.65000
1994-04-08;;;;138.13000
1994-04-11;;;;139.35000
1994-04-12;;;;139.21000
1994-04-13;;;;138.96000
1994-04-14;;;;138.65000
1994-04-15;;;;139.50000
1994-04-18;;;;139.06000
1994-04-19;;;;138.04000
1994-04-20;;;;136.63000
1994-04-21;;;;136.70000
1994-04-22;;;;137.46000
1994-04-25;;;;136.92000
1994-04-26;;;;137.11000
1994-04-27;;;;137.46000
1994-04-28;;;;136.96000
1994-04-29;;;;136.38000
1994-05-02;;;;136.06000
1994-05-03;;;;135.54000
1994-05-04;;;;135.79000
1994-05-05;;;;135.99000
1994-05-06;;;;136.46000
1994-05-09;;;;134.54000
1994-05-10;;;;136.06000
1994-05-11;;;;136.09000
1994-05-12;;;;136.56000
1994-05-13;;;;136.57000
1994-05-16;;;;136.83000
1994-05-17;;;;137.29000
1994-05-18;;;;137.40000
1994-05-19;;;;137.46000
1994-05-20;;;;136.95000
1994-05-23;;;;136.74000
1994-05-24;;;;137.08000
1994-05-25;;;;136.47000
1994-05-26;;;;136.21000
1994-05-27;;;;136.41000
1994-05-30;;;;136.83000
1994-05-31;;;;136.33000
1994-06-01;;;;136.71000
1994-06-02;;;;136.96000
1994-06-03;;;;137.85000
1994-06-06;;;;137.76000
1994-06-07;;;;138.27000
1994-06-08;;;;138.88000
1994-06-09;;;;139.09000
1994-06-10;;;;139.11000
1994-06-13;;;;138.04000
1994-06-14;;;;138.00000
1994-06-15;;;;137.11000
1994-06-16;;;;136.72000
1994-06-17;;;;135.09000
1994-06-20;;;;133.06000
1994-06-21;;;;132.15000
1994-06-22;;;;132.31000
1994-06-23;;;;133.16000
1994-06-24;;;;131.07000
1994-06-27;;;;130.76000
1994-06-28;;;;131.39000
1994-06-29;;;;132.92000
1994-06-30;;;;132.60000
1994-07-01;;;;133.17000
1994-07-04;;;;133.49000
1994-07-05;;;;132.54000
1994-07-06;;;;132.14000
1994-07-07;;;;132.00000
1994-07-08;;;;131.94000
1994-07-11;;;;129.74000
1994-07-12;;;;129.31000
1994-07-13;;;;130.41000
1994-07-14;;;;132.13000
1994-07-15;;;;133.05000
1994-07-18;;;;132.66000
1994-07-19;;;;133.83000
1994-07-20;;;;133.44000
1994-07-21;;;;134.84000
1994-07-22;;;;135.13000
1994-07-25;;;;134.31000
1994-07-26;;;;134.24000
1994-07-27;;;;133.00000
1994-07-28;;;;133.73000
1994-07-29;;;;134.42000
1994-08-01;;;;134.80000
1994-08-02;;;;135.60000
1994-08-03;;;;135.24000
1994-08-04;;;;136.09000
1994-08-05;;;;135.33000
1994-08-08;;;;135.20000
1994-08-09;;;;135.00000
1994-08-10;;;;134.43000
1994-08-11;;;;135.36000
1994-08-12;;;;133.81000
1994-08-15;;;;133.78000
1994-08-16;;;;134.65000
1994-08-17;;;;134.97000
1994-08-18;;;;134.66000
1994-08-19;;;;133.85000
1994-08-22;;;;132.90000
1994-08-23;;;;133.31000
1994-08-24;;;;134.40000
1994-08-25;;;;134.19000
1994-08-26;;;;136.93000
1994-08-29;;;;137.59000
1994-08-30;;;;137.99000
1994-08-31;;;;138.09000
1994-09-01;;;;137.40000
1994-09-02;;;;136.15000
1994-09-05;;;;135.30000
1994-09-06;;;;134.55000
1994-09-07;;;;134.17000
1994-09-08;;;;134.34000
1994-09-09;;;;132.79000
1994-09-12;;;;132.72000
1994-09-13;;;;133.16000
1994-09-14;;;;132.49000
1994-09-15;;;;133.78000
1994-09-16;;;;132.96000
1994-09-19;;;;133.01000
1994-09-20;;;;132.93000
1994-09-21;;;;132.35000
1994-09-22;;;;131.98000
1994-09-23;;;;132.12000
1994-09-26;;;;132.08000
1994-09-27;;;;131.28000
1994-09-28;;;;132.35000
1994-09-29;;;;131.65000
1994-09-30;;;;131.67000
1994-10-03;;;;131.12000
1994-10-04;;;;129.81000
1994-10-05;;;;129.27000
1994-10-06;;;;129.15000
1994-10-07;;;;129.32000
1994-10-10;;;;130.14000
1994-10-11;;;;131.55000
1994-10-12;;;;132.25000
1994-10-13;;;;132.31000
1994-10-14;;;;131.91000
1994-10-17;;;;130.56000
1994-10-18;;;;130.25000
1994-10-19;;;;130.37000
1994-10-20;;;;130.16000
1994-10-21;;;;129.60000
1994-10-24;;;;128.69000
1994-10-25;;;;128.50000
1994-10-26;;;;128.18000
1994-10-27;;;;129.08000
1994-10-28;;;;130.82000
1994-10-31;;;;131.54000
1994-11-01;;;;130.47000
1994-11-02;;;;130.71000
1994-11-03;;;;131.28000
1994-11-04;;;;130.59000
1994-11-07;;;;130.08000
1994-11-08;;;;130.17000
1994-11-09;;;;131.00000
1994-11-10;;;;130.64000
1994-11-11;;;;130.33000
1994-11-14;;;;131.47000
1994-11-15;;;;132.48000
1994-11-16;;;;132.31000
1994-11-17;;;;132.10000
1994-11-18;;;;131.85000
1994-11-21;;;;131.23000
1994-11-22;;;;129.42000
1994-11-23;;;;128.64000
1994-11-24;;;;128.74000
1994-11-25;;;;129.10000
1994-11-28;;;;130.10000
1994-11-29;;;;130.51000
1994-11-30;;;;130.98000
1994-12-01;;;;130.16000
1994-12-02;;;;130.34000
1994-12-05;;;;130.63000
1994-12-06;;;;130.57000
1994-12-07;;;;129.78000
1994-12-08;;;;129.15000
1994-12-09;;;;128.73000
1994-12-12;;;;128.42000
1994-12-13;;;;128.38000
1994-12-14;;;;129.06000
1994-12-15;;;;129.71000
1994-12-16;;;;130.29000
1994-12-19;;;;130.61000
1994-12-20;;;;130.81000
1994-12-21;;;;131.64000
1994-12-22;;;;132.29000
1994-12-23;;;;132.84000
1994-12-26;;;;133.05000
1994-12-27;;;;133.07000
1994-12-28;;;;132.94000
1994-12-29;;;;131.53000
1994-12-30;;;;131.28000
1995-01-02;;;;131.47000
1995-01-03;;;;130.77000
1995-01-04;;;;130.66000
1995-01-05;;;;130.10000
1995-01-06;;;;130.48000
1995-01-09;;;;129.14000
1995-01-10;;;;129.16000
1995-01-11;;;;129.39000
1995-01-12;;;;129.33000
1995-01-13;;;;129.71000
1995-01-16;;;;130.38000
1995-01-17;;;;129.93000
1995-01-18;;;;129.64000
1995-01-19;;;;127.94000
1995-01-20;;;;126.31000
1995-01-23;;;;124.16000
1995-01-24;;;;124.70000
1995-01-25;;;;125.71000
1995-01-26;;;;125.80000
1995-01-27;;;;125.88000
1995-01-30;;;;126.73000
1995-01-31;;;;127.42000
1995-02-01;;;;127.80000
1995-02-02;;;;127.84000
1995-02-03;;;;129.05000
1995-02-06;;;;130.32000
1995-02-07;;;;130.13000
1995-02-08;;;;129.46000
1995-02-09;;;;129.21000
1995-02-10;;;;129.20000
1995-02-13;;;;129.31000
1995-02-14;;;;128.21000
1995-02-15;;;;128.39000
1995-02-16;;;;127.03000
1995-02-17;;;;126.76000
1995-02-20;;;;125.79000
1995-02-21;;;;126.33000
1995-02-22;;;;126.43000
1995-02-23;;;;126.46000
1995-02-24;;;;126.21000
1995-02-27;;;;124.58000
1995-02-28;;;;125.71000
1995-03-01;;;;124.95000
1995-03-02;;;;125.30000
1995-03-03;;;;124.93000
1995-03-06;;;;124.22000
1995-03-07;;;;123.23000
1995-03-08;;;;122.92000
1995-03-09;;;;123.58000
1995-03-10;;;;125.35000
1995-03-13;;;;124.61000
1995-03-14;;;;125.14000
1995-03-15;;;;124.77000
1995-03-16;;;;124.74000
1995-03-17;;;;125.51000
1995-03-20;;;;125.92000
1995-03-21;;;;126.07000
1995-03-22;;;;125.46000
1995-03-23;;;;124.95000
1995-03-24;;;;125.79000
1995-03-27;;;;126.14000
1995-03-28;;;;126.85000
1995-03-29;;;;126.27000
1995-03-30;;;;127.76000
1995-03-31;;;;126.40000
1995-04-03;;;;124.81000
1995-04-04;;;;126.26000
1995-04-05;;;;126.68000
1995-04-06;;;;126.82000
1995-04-07;;;;126.73000
1995-04-10;;;;129.51000
1995-04-11;;;;129.38000
1995-04-12;;;;129.77000
1995-04-13;;;;129.17000
1995-04-14;;;;129.10000
1995-04-17;;;;128.44000
1995-04-18;;;;128.10000
1995-04-19;;;;129.54000
1995-04-20;;;;129.86000
1995-04-21;;;;130.40000
1995-04-24;;;;130.27000
1995-04-25;;;;130.79000
1995-04-26;;;;129.89000
1995-04-27;;;;130.82000
1995-04-28;;;;130.76000
1995-05-01;;;;131.73000
1995-05-02;;;;132.03000
1995-05-03;;;;132.36000
1995-05-04;;;;132.44000
1995-05-05;;;;132.43000
1995-05-08;;;;132.48000
1995-05-09;;;;133.08000
1995-05-10;;;;133.23000
1995-05-11;;;;135.13000
1995-05-12;;;;135.78000
1995-05-15;;;;135.21000
1995-05-16;;;;135.74000
1995-05-17;;;;136.05000
1995-05-18;;;;134.39000
1995-05-19;;;;134.01000
1995-05-22;;;;133.72000
1995-05-23;;;;134.83000
1995-05-24;;;;135.06000
1995-05-25;;;;133.13000
1995-05-26;;;;131.51000
1995-05-29;;;;131.66000
1995-05-30;;;;132.12000
1995-05-31;;;;133.50000
1995-06-01;;;;133.86000
1995-06-02;;;;134.34000
1995-06-05;;;;134.59000
1995-06-06;;;;134.42000
1995-06-07;;;;134.53000
1995-06-08;;;;133.38000
1995-06-09;;;;132.07000
1995-06-12;;;;131.87000
1995-06-13;;;;131.92000
1995-06-14;;;;131.72000
1995-06-15;;;;132.56000
1995-06-16;;;;132.25000
1995-06-19;;;;132.89000
1995-06-20;;;;132.33000
1995-06-21;;;;132.40000
1995-06-22;;;;134.06000
1995-06-23;;;;133.77000
1995-06-26;;;;133.27000
1995-06-27;;;;132.36000
1995-06-28;;;;132.07000
1995-06-29;;;;131.22000
1995-06-30;;;;131.33000
1995-07-03;;;;131.44000
1995-07-04;;;;132.45000
1995-07-05;;;;132.47000
1995-07-06;;;;133.49000
1995-07-07;;;;136.37000
1995-07-10;;;;136.89000
1995-07-11;;;;137.63000
1995-07-12;;;;138.33000
1995-07-13;;;;137.48000
1995-07-14;;;;136.96000
1995-07-17;;;;137.55000
1995-07-18;;;;136.95000
1995-07-19;;;;134.46000
1995-07-20;;;;134.70000
1995-07-21;;;;135.07000
1995-07-24;;;;136.21000
1995-07-25;;;;136.60000
1995-07-26;;;;136.33000
1995-07-27;;;;136.82000
1995-07-28;;;;136.55000
1995-07-31;;;;136.73000
1995-08-01;;;;135.39000
1995-08-02;;;;136.50000
1995-08-03;;;;136.45000
1995-08-04;;;;136.36000
1995-08-07;;;;137.23000
1995-08-08;;;;137.54000
1995-08-09;;;;137.21000
1995-08-10;;;;137.29000
1995-08-11;;;;137.52000
1995-08-14;;;;137.91000
1995-08-15;;;;140.28000
1995-08-16;;;;141.78000
1995-08-17;;;;141.62000
1995-08-18;;;;141.77000
1995-08-21;;;;141.78000
1995-08-22;;;;142.34000
1995-08-23;;;;141.78000
1995-08-24;;;;141.21000
1995-08-25;;;;141.32000
1995-08-28;;;;140.76000
1995-08-29;;;;141.64000
1995-08-30;;;;141.01000
1995-08-31;;;;141.43000
1995-09-01;;;;141.47000
1995-09-04;;;;141.37000
1995-09-05;;;;141.91000
1995-09-06;;;;142.60000
1995-09-07;;;;142.66000
1995-09-08;;;;143.56000
1995-09-11;;;;143.80000
1995-09-12;;;;143.71000
1995-09-13;;;;145.32000
1995-09-14;;;;145.77000
1995-09-15;;;;145.36000
1995-09-18;;;;144.41000
1995-09-19;;;;144.88000
1995-09-20;;;;143.97000
1995-09-21;;;;142.17000
1995-09-22;;;;140.46000
1995-09-25;;;;140.89000
1995-09-26;;;;141.61000
1995-09-27;;;;141.31000
1995-09-28;;;;141.58000
1995-09-29;;;;142.42000
1995-10-02;;;;141.58000
1995-10-03;;;;142.57000
1995-10-04;;;;142.77000
1995-10-05;;;;143.15000
1995-10-06;;;;143.26000
1995-10-09;;;;141.70000
1995-10-10;;;;141.23000
1995-10-11;;;;141.24000
1995-10-12;;;;141.52000
1995-10-13;;;;142.16000
1995-10-16;;;;142.17000
1995-10-17;;;;142.46000
1995-10-18;;;;142.69000
1995-10-19;;;;142.35000
1995-10-20;;;;141.20000
1995-10-23;;;;140.20000
1995-10-24;;;;140.30000
1995-10-25;;;;139.68000
1995-10-26;;;;138.32000
1995-10-27;;;;137.98000
1995-10-30;;;;139.29000
1995-10-31;;;;139.81000
1995-11-01;;;;140.10000
1995-11-02;;;;141.86000
1995-11-03;;;;142.01000
1995-11-06;;;;141.51000
1995-11-07;;;;141.47000
1995-11-08;;;;142.20000
1995-11-09;;;;143.02000
1995-11-10;;;;143.05000
1995-11-13;;;;142.25000
1995-11-14;;;;141.67000
1995-11-15;;;;141.56000
1995-11-16;;;;142.31000
1995-11-17;;;;142.92000
1995-11-20;;;;143.47000
1995-11-21;;;;143.58000
1995-11-22;;;;143.68000
1995-11-23;;;;143.72000
1995-11-24;;;;143.85000
1995-11-27;;;;145.42000
1995-11-28;;;;145.95000
1995-11-29;;;;146.41000
1995-11-30;;;;147.56000
1995-12-01;;;;148.45000
1995-12-04;;;;148.77000
1995-12-05;;;;148.90000
1995-12-06;;;;149.88000
1995-12-07;;;;150.21000
1995-12-08;;;;150.50000
1995-12-11;;;;150.75000
1995-12-12;;;;151.13000
1995-12-13;;;;151.56000
1995-12-14;;;;150.80000
1995-12-15;;;;150.15000
1995-12-18;;;;148.08000
1995-12-19;;;;148.93000
1995-12-20;;;;148.89000
1995-12-21;;;;150.24000
1995-12-22;;;;150.86000
1995-12-25;;;;151.10000
1995-12-26;;;;151.63000
1995-12-27;;;;151.38000
1995-12-28;;;;151.17000
1995-12-29;;;;151.57000
1996-01-01;;;;151.57000
1996-01-02;;;;151.73000
1996-01-03;;;;152.37000
1996-01-04;;;;152.68000
1996-01-05;;;;152.02000
1996-01-08;;;;151.57000
1996-01-09;;;;150.36000
1996-01-10;;;;148.40000
1996-01-11;;;;148.77000
1996-01-12;;;;149.47000
1996-01-15;;;;149.52000
1996-01-16;;;;151.99000
1996-01-17;;;;152.59000
1996-01-18;;;;152.99000
1996-01-19;;;;154.50000
1996-01-22;;;;154.11000
1996-01-23;;;;153.95000
1996-01-24;;;;155.37000
1996-01-25;;;;155.87000
1996-01-26;;;;157.61000
1996-01-29;;;;157.12000
1996-01-30;;;;158.02000
1996-01-31;;;;159.05000
1996-02-01;;;;159.65000
1996-02-02;;;;159.33000
1996-02-05;;;;158.42000
1996-02-06;;;;159.42000
1996-02-07;;;;160.24000
1996-02-08;;;;160.53000
1996-02-09;;;;160.27000
1996-02-12;;;;160.71000
1996-02-13;;;;160.48000
1996-02-14;;;;159.92000
1996-02-15;;;;159.91000
1996-02-16;;;;158.68000
1996-02-19;;;;158.08000
1996-02-20;;;;155.94000
1996-02-21;;;;156.74000
1996-02-22;;;;158.23000
1996-02-23;;;;158.27000
1996-02-26;;;;157.43000
1996-02-27;;;;156.51000
1996-02-28;;;;157.20000
1996-02-29;;;;157.65000
1996-03-01;;;;158.47000
1996-03-04;;;;159.47000
1996-03-05;;;;158.74000
1996-03-06;;;;158.51000
1996-03-07;;;;158.23000
1996-03-08;;;;156.53000
1996-03-11;;;;156.21000
1996-03-12;;;;155.84000
1996-03-13;;;;155.62000
1996-03-14;;;;156.25000
1996-03-15;;;;156.40000
1996-03-18;;;;158.60000
1996-03-19;;;;158.70000
1996-03-20;;;;158.50000
1996-03-21;;;;159.30000
1996-03-22;;;;159.29000
1996-03-25;;;;159.52000
1996-03-26;;;;159.73000
1996-03-27;;;;160.57000
1996-03-28;;;;159.70000
1996-03-29;;;;159.83000
1996-04-01;;;;161.61000
1996-04-02;;;;161.26000
1996-04-03;;;;161.59000
1996-04-04;;;;161.37000
1996-04-05;;;;161.67000
1996-04-08;;;;160.17000
1996-04-09;;;;161.11000
1996-04-10;;;;160.41000
1996-04-11;;;;160.07000
1996-04-12;;;;160.77000
1996-04-15;;;;162.50000
1996-04-16;;;;163.02000
1996-04-17;;;;162.01000
1996-04-18;;;;162.75000
1996-04-19;;;;163.72000
1996-04-22;;;;165.31000
1996-04-23;;;;165.95000
1996-04-24;;;;165.92000
1996-04-25;;;;167.53000
1996-04-26;;;;167.80000
1996-04-29;;;;167.89000
1996-04-30;;;;168.10000
1996-05-01;;;;168.20000
1996-05-02;;;;166.31000
1996-05-03;;;;165.06000
1996-05-06;;;;165.26000
1996-05-07;;;;164.24000
1996-05-08;;;;164.41000
1996-05-09;;;;164.64000
1996-05-10;;;;165.76000
1996-05-13;;;;166.63000
1996-05-14;;;;167.49000
1996-05-15;;;;168.38000
1996-05-16;;;;168.35000
1996-05-17;;;;168.34000
1996-05-20;;;;169.06000
1996-05-21;;;;169.50000
1996-05-22;;;;169.63000
1996-05-23;;;;168.69000
1996-05-24;;;;168.70000
1996-05-27;;;;168.48000
1996-05-28;;;;168.42000
1996-05-29;;;;167.87000
1996-05-30;;;;167.97000
1996-05-31;;;;167.11000
1996-06-03;;;;165.96000
1996-06-04;;;;167.61000
1996-06-05;;;;168.47000
1996-06-06;;;;167.09000
1996-06-07;;;;167.09000
1996-06-10;;;;167.27000
1996-06-11;;;;167.29000
1996-06-12;;;;167.52000
1996-06-13;;;;167.13000
1996-06-14;;;;166.86000
1996-06-17;;;;166.04000
1996-06-18;;;;165.92000
1996-06-19;;;;166.17000
1996-06-20;;;;166.30000
1996-06-21;;;;167.16000
1996-06-24;;;;167.75000
1996-06-25;;;;167.46000
1996-06-26;;;;166.88000
1996-06-27;;;;166.39000
1996-06-28;;;;167.15000
1996-07-01;;;;167.69000
1996-07-02;;;;167.29000
1996-07-03;;;;166.51000
1996-07-04;;;;166.84000
1996-07-05;;;;164.99000
1996-07-08;;;;163.64000
1996-07-09;;;;164.24000
1996-07-10;;;;164.19000
1996-07-11;;;;162.51000
1996-07-12;;;;161.66000
1996-07-15;;;;159.44000
1996-07-16;;;;155.79000
1996-07-17;;;;157.11000
1996-07-18;;;;159.26000
1996-07-19;;;;158.57000
1996-07-22;;;;156.70000
1996-07-23;;;;156.58000
1996-07-24;;;;155.26000
1996-07-25;;;;155.51000
1996-07-26;;;;156.76000
1996-07-29;;;;155.93000
1996-07-30;;;;156.09000
1996-07-31;;;;156.76000
1996-08-01;;;;158.65000
1996-08-02;;;;160.60000
1996-08-05;;;;161.18000
1996-08-06;;;;161.33000
1996-08-07;;;;161.02000
1996-08-08;;;;161.09000
1996-08-09;;;;159.99000
1996-08-12;;;;160.86000
1996-08-13;;;;160.58000
1996-08-14;;;;161.57000
1996-08-15;;;;161.15000
1996-08-16;;;;162.16000
1996-08-19;;;;162.24000
1996-08-20;;;;162.35000
1996-08-21;;;;162.01000
1996-08-22;;;;163.94000
1996-08-23;;;;162.72000
1996-08-26;;;;161.84000
1996-08-27;;;;162.05000
1996-08-28;;;;161.40000
1996-08-29;;;;159.96000
1996-08-30;;;;158.76000
1996-09-02;;;;158.97000
1996-09-03;;;;158.92000
1996-09-04;;;;158.89000
1996-09-05;;;;158.95000
1996-09-06;;;;159.75000
1996-09-09;;;;161.29000
1996-09-10;;;;162.72000
1996-09-11;;;;162.74000
1996-09-12;;;;163.47000
1996-09-13;;;;165.51000
1996-09-16;;;;165.74000
1996-09-17;;;;166.47000
1996-09-18;;;;166.15000
1996-09-19;;;;166.71000
1996-09-20;;;;166.54000
1996-09-23;;;;165.69000
1996-09-24;;;;164.96000
1996-09-25;;;;166.19000
1996-09-26;;;;167.14000
1996-09-27;;;;168.06000
1996-09-30;;;;168.28000
1996-10-01;;;;168.70000
1996-10-02;;;;169.70000
1996-10-03;;;;169.23000
1996-10-04;;;;170.11000
1996-10-07;;;;170.08000
1996-10-08;;;;169.28000
1996-10-09;;;;168.44000
1996-10-10;;;;168.19000
1996-10-11;;;;168.94000
1996-10-14;;;;169.46000
1996-10-15;;;;170.98000
1996-10-16;;;;170.60000
1996-10-17;;;;171.21000
1996-10-18;;;;171.97000
1996-10-21;;;;170.96000
1996-10-22;;;;170.64000
1996-10-23;;;;168.76000
1996-10-24;;;;167.72000
1996-10-25;;;;167.30000
1996-10-28;;;;166.83000
1996-10-29;;;;166.35000
1996-10-30;;;;166.11000
1996-10-31;;;;167.13000
1996-11-01;;;;166.79000
1996-11-04;;;;166.81000
1996-11-05;;;;168.45000
1996-11-06;;;;170.48000
1996-11-07;;;;170.91000
1996-11-08;;;;171.29000
1996-11-11;;;;170.22000
1996-11-12;;;;171.48000
1996-11-13;;;;171.10000
1996-11-14;;;;172.35000
1996-11-15;;;;172.70000
1996-11-18;;;;171.52000
1996-11-19;;;;172.71000
1996-11-20;;;;172.48000
1996-11-21;;;;172.51000
1996-11-22;;;;174.16000
1996-11-25;;;;175.20000
1996-11-26;;;;176.89000
1996-11-27;;;;176.35000
1996-11-28;;;;176.55000
1996-11-29;;;;177.39000
1996-12-02;;;;178.04000
1996-12-03;;;;177.39000
1996-12-04;;;;177.37000
1996-12-05;;;;177.42000
1996-12-06;;;;174.00000
1996-12-09;;;;176.97000
1996-12-10;;;;177.19000
1996-12-11;;;;174.32000
1996-12-12;;;;172.94000
1996-12-13;;;;172.34000
1996-12-16;;;;172.15000
1996-12-17;;;;172.83000
1996-12-18;;;;174.03000
1996-12-19;;;;175.81000
1996-12-20;;;;176.08000
1996-12-23;;;;176.25000
1996-12-24;;;;176.18000
1996-12-25;;;;176.45000
1996-12-26;;;;176.65000
1996-12-27;;;;177.05000
1996-12-30;;;;176.85000
1996-12-31;;;;174.32000
1997-01-01;;;;174.32000
1997-01-02;;;;173.34000
1997-01-03;;;;176.54000
1997-01-06;;;;176.84000
1997-01-07;;;;176.96000
1997-01-08;;;;177.04000
1997-01-09;;;;176.61000
1997-01-10;;;;176.25000
1997-01-13;;;;178.51000
1997-01-14;;;;180.52000
1997-01-15;;;;180.18000
1997-01-16;;;;181.63000
1997-01-17;;;;183.83000
1997-01-20;;;;183.87000
1997-01-21;;;;184.38000
1997-01-22;;;;186.86000
1997-01-23;;;;185.48000
1997-01-24;;;;183.66000
1997-01-27;;;;183.57000
1997-01-28;;;;183.84000
1997-01-29;;;;184.33000
1997-01-30;;;;184.94000
1997-01-31;;;;186.94000
1997-02-03;;;;186.99000
1997-02-04;;;;187.76000
1997-02-05;;;;186.08000
1997-02-06;;;;186.69000
1997-02-07;;;;188.36000
1997-02-10;;;;188.62000
1997-02-11;;;;190.27000
1997-02-12;;;;193.32000
1997-02-13;;;;194.43000
1997-02-14;;;;195.16000
1997-02-17;;;;196.18000
1997-02-18;;;;195.88000
